0.000000000000000000e+00 0.000000000000000000e+00
3.003003003003002977e-02 3.002920640558616461e-02
6.006006006006005954e-02 6.005346717612199819e-02
9.009009009009008584e-02 9.006771559534464122e-02
1.201201201201201191e-01 1.200667804066905126e-01
1.501501501501501523e-01 1.500467956360695410e-01
1.801801801801801717e-01 1.800023652203898705e-01
2.102102102102102188e-01 2.099267422278348616e-01
2.402402402402402382e-01 2.398123427094721594e-01
2.702702702702702853e-01 2.696507456992542906e-01
3.003003003003003046e-01 2.994326932140181086e-01
3.303303303303303240e-01 3.291480902534853481e-01
3.603603603603603434e-01 3.587860048002621816e-01
3.903903903903903627e-01 3.883346678198394408e-01
4.204204204204204376e-01 4.177814732605925063e-01
4.504504504504504570e-01 4.471129780537813070e-01
4.804804804804804763e-01 4.763149021135505423e-01
5.105105105105105512e-01 5.053721283369293493e-01
5.405405405405405705e-01 5.342687026038315246e-01
5.705705705705705899e-01 5.629878337770554131e-01
6.006006006006006093e-01 5.915118937022842971e-01
6.306306306306306286e-01 6.198224172080853966e-01
6.606606606606606480e-01 6.479001021059109799e-01
6.906906906906906674e-01 6.757248091900981413e-01
7.207207207207206867e-01 7.032755622378680238e-01
7.507507507507507061e-01 7.305305480093265968e-01
7.807807807807807254e-01 7.574671162474646557e-01
8.108108108108108558e-01 7.840617796781570448e-01
8.408408408408408752e-01 8.102902140101637674e-01
8.708708708708708945e-01 8.361324781299113162e-01
9.009009009009009139e-01 8.615782811829972854e-01
9.309309309309309333e-01 8.865971900273166284e-01
9.609609609609609526e-01 9.111578603525980480e-01
9.909909909909909720e-01 9.352298334199490304e-01
1.021021021021021102e+00 9.587835360618554015e-01
1.051051051051051122e+00 9.817902806821818817e-01
1.081081081081081141e+00 1.004222265256171420e+00
1.111111111111111160e+00 1.026052573330445972e+00
1.141141141141141180e+00 1.047255174023006052e+00
1.171171171171171199e+00 1.067804922023230851e+00
1.201201201201201219e+00 1.087677557591877786e+00
1.231231231231231238e+00 1.106849706561083391e+00
1.261261261261261257e+00 1.125298880334362206e+00
1.291291291291291277e+00 1.143003475886608333e+00
1.321321321321321296e+00 1.159942775764093437e+00
1.351351351351351315e+00 1.176096948084468963e+00
1.381381381381381335e+00 1.191447046536763477e+00
1.411411411411411354e+00 1.205975010381385770e+00
1.441441441441441373e+00 1.219663664450122198e+00
1.471471471471471393e+00 1.232496719146137787e+00
1.501501501501501412e+00 1.244458770443976903e+00
1.531531531531531432e+00 1.255535299889561696e+00
1.561561561561561451e+00 1.265712674600193433e+00
1.591591591591591470e+00 1.274978147264552053e+00
1.621621621621621712e+00 1.283319856142695503e+00
1.651651651651651731e+00 1.290726825066061290e+00
1.681681681681681750e+00 1.297188963437464926e+00
1.711711711711711770e+00 1.302697066231100376e+00
1.741741741741741789e+00 1.307242813992540498e+00
1.771771771771771808e+00 1.310818772838736823e+00
1.801801801801801828e+00 1.313418394458020000e+00
1.831831831831831847e+00 1.315036016110098016e+00
1.861861861861861867e+00 1.315667260357647139e+00
1.891891891891891886e+00 1.315313486409417809e+00
1.921921921921921905e+00 1.313976614477353255e+00
1.951951951951951925e+00 1.311658885863533852e+00
1.981981981981981944e+00 1.308363618294351216e+00
2.012012012012012185e+00 1.304095205920507983e+00
2.042042042042042205e+00 1.298859119317017141e+00
2.072072072072072224e+00 1.292661905483203366e+00
2.102102102102102243e+00 1.285511187842701908e+00
2.132132132132132263e+00 1.277415666243459258e+00
2.162162162162162282e+00 1.268385116957732484e+00
2.192192192192192302e+00 1.258430392682090337e+00
2.222222222222222321e+00 1.247563422537411704e+00
2.252252252252252340e+00 1.235797212068887152e+00
2.282282282282282360e+00 1.223145843246017606e+00
2.312312312312312379e+00 1.209624474462615229e+00
2.342342342342342398e+00 1.195249340536803651e+00
2.372372372372372418e+00 1.180037752711016630e+00
2.402402402402402437e+00 1.164008098651999390e+00
2.432432432432432456e+00 1.147179842450808396e+00
2.462462462462462476e+00 1.129573524622810243e+00
2.492492492492492495e+00 1.111210762107683214e+00
2.522522522522522515e+00 1.092114248269416388e+00
2.552552552552552534e+00 1.072307752896309641e+00
2.582582582582582553e+00 1.051816122200974091e+00
2.612612612612612573e+00 1.030665278820331654e+00
2.642642642642642592e+00 1.008882221815615488e+00
2.672672672672672611e+00 9.864950266723692129e-01
2.702702702702702631e+00 9.635328453004478044e-01
2.732732732732732650e+00 9.400259060340172557e-01
2.762762762762762669e+00 9.160055136315543578e-01
2.792792792792792689e+00 8.915040492758470325e-01
